0.840467534 0.833045706
1.00561517 0.929365619
1.04620269 1.05153103
1.21554282 1.13783964
1.34351856 1.23054983
1.47701155 1.42742303
1.5007848 1.40014769
1.4856375 1.51158932
1.4841308 1.62167513
1.45211559 1.62603737
1.58406315 1.88722281
1.64285808 2.12604888
1.61371851 1.96740123
1.6245534 2.05283099
1.62814305 1.80811698
1.6522442 1.98113247
1.7297983 1.94992123
1.75166216 1.91590454
1.66666374 1.8829802
1.79879075 1.88657859
1.76538874 1.7340495
1.83731617 1.90591407
1.88473291 1.86348515
1.77346372 1.91110645
1.73358162 1.81319182
1.7117352 2.01697056
1.78598972 1.95319805
1.81926605 2.04511295
1.84674792 2.08796055
1.8707753 1.88246355
1.99271255 1.86067056
1.94172527 1.91268955
1.85592652 2.15998955
1.85781907 2.10568355
1.87131248 1.91473758
1.87131721 1.91890176
1.93890791 1.99257989
1.92556509 2.04446831
1.99819188 1.97349494
1.9438698 1.93039815
2.04444999 1.89714501
1.86038388 1.71443021
1.96915051 1.67345455
1.95633901 1.70148148
1.99026346 1.74227438
1.95106718 1.64965183
2.04033018 1.76978579
2.11513731 1.94920449
2.05424394 1.91787609
2.00996467 1.88213422
1.98679698 1.71004713
2.04781986 1.83063715
2.03927965 1.71810757
2.13678941 1.80299077
2.15177718 1.89157331
2.09921916 2.06808882
2.18835679 1.96433773
2.11884403 1.75872913
2.18394111 2.04998472
2.28286304 2.11178435
2.19764899 2.12080258
2.30091343 1.96735814
2.2450796 1.91601334
2.3630866 2.07059533
2.37704074 2.10606359
2.39885111 1.92622054
2.38740033 1.90674823
2.41177379 2.09043745
2.44752307 2.33291754
2.24391137 2.26251681
2.27126361 2.23209159
2.36297305 2.23348127
2.2925526 2.03549293
2.2846294 2.16631926
2.24088219 2.03092681
2.38398842 2.21714765
2.35854713 2.10460143
2.36597477 2.11904059
2.40284466 2.04724225
2.29332918 1.88410408
2.37754966 1.97631106
2.35117671 1.91485199
2.29597897 1.98484285
2.40735212 2.02279804
2.33993323 1.95151812
2.39482995 1.82769217
2.41608753 1.89644466
2.39699443 1.95966753
2.35910729 1.97630864
2.44313373 1.98195594
2.52038583 1.99766264
2.4073145 1.89799372
2.32189724 2.02810549
2.4692269 2.06309679
2.44860192 1.89654167
2.42276761 2.22031057
2.34123806 2.18905751
2.24803616 2.2466157
2.37911355 2.20623394
2.16591524 2.08912509
2.1876287 2.18862809
2.23916206 2.29413534
2.26564223 2.22837227
2.38911999 2.325995
2.33609798 2.25663445
2.32304948 2.28397005
2.34088607 2.41599197
2.37184375 2.35469393
2.41668236 2.34751807
2.25063312 2.30356953
2.23377349 2.35351728
2.3163614 2.37047107
2.46784755 2.17286421
2.5025536 2.08458266
2.34828989 1.93858958
2.43878119 1.95419032
2.38395893 1.97572324
2.38027134 1.95884143
2.41899057 1.91459241
2.39058247 1.90527004
2.2814748 1.8740263
2.40336533 1.95840092
2.46465258 1.86409929
2.47514237 1.88543481
2.47271729 1.87148477
2.38088726 1.67580779
2.50485112 1.85073063
2.51393185 2.08287976
2.5753579 2.05946242
2.44296591 1.88632231
2.43179698 1.90760536
2.40874895 1.89916588
2.40980786 1.87657219
2.42912384 1.93064599
2.47110129 1.87769705
2.45086117 2.02697399
2.38735769 1.94042257
2.37269516 1.96531414
2.31883868 1.91203823
2.26289239 1.86547607
2.13688897 1.77221113
2.23871868 1.85252964
2.28344323 1.85838892
2.2965437 1.9449244
2.30567115 1.91635258
2.31617816 1.79024829
2.35654005 1.66306059
2.34926177 1.64868648
2.49933951 1.74596838
2.42359462 1.80886421
2.3808622 1.81937488
2.20831374 1.86550771
2.12710614 1.73173346
2.2449298 1.96014373
2.41066207 1.92355679
2.2128639 1.93476723
2.22767089 1.99197824
2.18824896 1.83470967
2.14283654 1.79277694
2.12238453 1.77287058
2.15048511 1.72000703
2.02271799 1.66566042
2.02234632 1.9411163
2.11292785 1.92900643
2.21173157 2.22897048
2.04090198 1.90047945
2.05343007 2.12582843
1.97535281 1.95977016
2.05986479 2.02851686
2.0868543 1.91463603
2.10166856 1.92452233
2.07185901 1.94322361
2.11377018 2.0790034
2.0710393 1.76579105
2.23805621 2.07532589
2.31365819 2.01183478
2.31547693 1.9453298
2.26691911 2.13161622
2.20104658 1.86715791
2.13416787 1.933715
2.15348866 1.98414944
2.20282983 1.90607683
2.23792256 1.95641574
2.34782657 1.8921998
2.26039192 1.79710491
2.16217856 1.73535792
2.20511778 1.95795712
2.17422768 1.78067532
2.12031189 1.86806381
2.12550584 1.80924125
2.11771573 2.11831422
2.20004648 2.29218838
2.24269884 2.1234882
2.20256405 1.86356762
2.15269116 1.88799125
2.12650148 1.84362219
2.26293705 2.07759753
2.29037833 1.94927319
2.25618445 2.07118212
2.13098706 1.88830233
2.15975536 1.88679601
2.2401555 2.01589409
2.33985238 2.19741297
2.25479458 2.10631521
2.14596803 1.98477766
2.04587264 2.11347244
1.9707184 2.10629903
2.0509303 2.33726753
1.9880032 2.2491614
2.05039373 2.06895429
2.04820752 2.15518773
2.08111992 2.20899455
2.15926141 2.13447359
2.20734563 2.00713968
2.25207053 2.10209761
2.24125342 2.22254332
2.21933905 2.2037398
2.05263719 2.10373349
2.09102942 2.16731125
2.15667268 2.11498469
2.12170015 2.04578743
2.04912409 2.10995162
1.89340627 1.85009025
2.08104055 2.19466511
2.14694436 2.09208878
2.21710984 2.21020675
2.08931379 2.12478521
2.08846304 2.16180843
1.9812813 2.20478404
2.15647397 1.91662598
1.96833252 2.06057846
2.07492169 2.0737844
2.09310991 2.15067937
2.03096681 2.2054181
2.20946683 2.12528743
2.114067 2.07571349
2.19362249 2.20154695
2.22008402 2.28322895
2.0179789 1.91838706
1.97540637 2.01729796
2.21851883 2.07528617
2.15850739 2.10844049
2.1620335 1.9816141
2.1953189 2.01328645
2.2705347 2.15732129
2.30267945 2.09551764
2.28447126 2.17616282
2.24068625 2.00556576
2.14079699 2.10216422
2.2620406 2.13607575
2.31177226 2.31157541
2.3375024 2.25182828
2.20630072 2.19126445
2.30934115 2.28376842
2.16598396 2.09116034
2.28066193 2.06180534
2.26002385 2.19432829
2.34972568 2.16787642
2.42481653 2.12641077
2.42002022 2.10247544
2.42641185 2.00958394
2.3116149 2.14230084
2.34213682 2.11293053
2.32110586 2.03076748
2.30138181 1.93235949
2.25879097 1.9788909
2.21960856 1.74592183
2.16539317 1.65996701
2.16558717 1.785674
2.15134655 1.69891883
2.22366748 1.67826832
2.13666958 1.69495357
2.18843923 1.83751099
2.26063946 1.75541712
2.37734679 1.93171446
2.3207525 2.01826622
2.2540856 1.81290646
2.26201989 1.92727188
2.29490939 2.11418287
2.12861862 1.94038735
2.141713 1.7927581
2.12928389 1.93729153
2.18576788 2.0300818
2.26710871 2.10041898
2.16507406 2.23252184
2.12197997 2.28257656
2.04634784 2.1484236
2.08583607 2.23223188
2.04470924 2.30923717
2.16145679 2.22615085
2.07592186 2.12738741
2.0677923 2.0263674
2.06591335 2.19439657
2.06919292 2.07033157
2.05417254 2.05214393
2.06059009 1.94787515
2.1963307 1.91186521
2.25386858 2.01876288
2.21660979 2.06806614
2.10940511 2.21467511
2.08215123 2.08645003
2.05847115 2.16578653
2.03605374 2.25901513
2.04191667 2.17942938
2.23064331 2.09884828
2.13355855 2.06843117
2.01253292 2.02265957
2.04596339 1.96646775
1.97244494 2.12142573
1.98541627 2.14767059
1.92011138 2.25059581
1.86734087 2.32477868
1.79904778 2.16941631
1.84984651 2.23294989
1.94639399 2.03166486
1.93353891 1.96257283
2.04305465 1.85306975
1.96031324 1.9593084
2.01663941 2.04311955
2.05429828 2.08152872
2.00786728 2.12185643
2.12215023 2.2372338
2.15030002 2.22267328
2.21544627 1.99240182
2.24054202 2.08416047
2.19847105 1.78279972
2.14851769 2.02651502
2.17905283 1.98447073
2.2287378 1.87451147
2.10006866 2.01840945
2.15116136 1.9325597
2.15126945 1.94007894
2.20713251 1.91289773
2.27591987 1.90190058
2.15315149 2.04598183
2.11836132 2.11220389
2.30570864 2.26702971
2.256902 2.13114729
2.19520951 2.12045544
2.2497048 2.44259972
2.33633994 2.39956301
2.13673002 2.19105689
2.22361974 2.3436624
2.16139317 2.19204686
2.2004936 2.16122624
2.16852493 2.25692745
2.14959661 2.24727826
2.24440278 2.03343596
2.2158998 1.84870895
2.21998798 1.83920281
2.20217648 1.82944356
2.19472869 2.04897318
2.17574834 2.32075456
2.32189399 2.27959288
2.230033 2.09002391
2.27094092 2.09044287
2.3245491 2.11267503
2.36594844 2.03970465
2.33093762 2.13287219
2.37878347 2.25599875
2.39494415 2.12986532
2.35189069 2.1471945
2.31535438 2.02389441
2.31835343 1.97255537
2.22161106 1.96181939
2.22075 1.985665
2.21877333 1.99282798
2.24422339 2.14308761
2.21274586 1.98247277
2.29255029 2.01014961
2.22921738 2.02150762
2.30316333 2.13823777
2.3981423 2.07995231
2.47748698 2.34373065
2.41596372 2.5000197
2.40761714 2.30946098
2.40014002 2.24100981
2.38102738 2.16161672
2.37299352 2.22453084
2.4177559 2.36378678
2.26498459 2.16823152
2.27332131 2.18578555
2.44710642 2.4152364
2.25976867 2.16336488
2.19240165 2.08006224
2.27633583 2.04978437
2.04633134 2.03421917
1.93356787 2.23086706
2.0493256 2.10052758
2.04578457 2.22731583
1.98167233 2.06390629
2.10320411 2.16876389
2.00533191 2.17069175
1.89578582 2.26381362
2.0252566 2.29844074
2.0017596 2.18158851
2.07585042 2.34248844
2.09260931 2.20514602
2.04311621 2.31756845
2.12212883 2.31298183
2.07492358 2.16088864
1.94695021 2.37945445
1.87575748 2.32657323
2.00395409 2.22996798
2.05301767 2.05275918
2.25925201 2.25136604
2.17464837 2.10085236
2.07244773 2.19569659
1.95834 2.112891
1.80555817 2.07091449
1.8378321 2.05582397
1.88625821 1.97653503
1.87946879 2.0388732
1.96916221 2.02472142
2.00009921 2.17300138
2.03214112 1.97236718
1.96243951 2.04093293
2.16869575 2.07155864
2.1205637 2.23216988
2.1361061 2.24100894
2.20584985 2.13078383
2.23274474 2.2282164
2.22090081 2.24911965
2.20161555 2.41439878
2.14898128 2.0816313
2.18091813 2.18916556
2.18788296 2.23559907
2.15110012 2.25223842
2.1396053 2.5177716
1.99893733 2.24112813
2.11299394 2.28749634
2.03753643 2.18279174
2.19333938 2.377785
2.11928144 2.32536892
2.25611665 2.36258818
2.27224453 2.42408895
2.40646371 2.41677399
2.28612818 2.39657784
2.13535486 2.21366094
2.21682886 2.37721193
2.13431009 2.34149556
2.09302218 2.37418617
2.04493018 2.25132662
1.95528564 2.32742292
2.00301166 2.38676856
2.07729417 2.44148626
2.13067988 2.25568813
2.03645498 2.11263266
2.0190961 2.0755237
1.9713561 2.08267133
2.05999853 2.09542647
2.10586488 2.12391913
2.13361197 2.09783848
1.99826534 1.78438382
2.06113518 1.77676801
1.99681285 1.97137827
1.98150656 1.98291821
2.00795813 1.9980029
2.04066806 2.10369118
2.05747026 2.05558166
2.13927571 1.8888349
2.11936946 2.06386008
2.15416206 2.02963414
2.26956026 2.08877467
2.29199377 1.8946634
2.22274516 2.0014134
2.16761931 2.13156119
2.10697539 2.08855662
2.17207977 2.0325652
2.22165459 1.94115545
2.26279037 1.9279821
2.17761654 2.02287057
2.34494941 2.03129388
2.26362835 2.16213127
2.11286395 2.19078724
2.0908336 2.13888852
2.21309467 2.04665417
2.29530668 2.04857454
2.18351974 1.87827777
2.19096499 1.99522458
2.14257271 1.7735284
2.15312897 1.78717328
2.12008512 1.93791186
2.1845386 1.92823987
2.22007568 1.93326899
2.06915284 2.06376706
2.08225463 1.91802735
2.24255079 1.92130228
2.2271236 1.97824265
2.1769155 2.05637152
2.26037831 2.04861332
2.23485897 2.17509924
2.32619707 1.9707966
2.11057172 2.02625761
2.16662526 1.99503768
2.16597306 2.01916681
2.30223913 1.89140958
2.28230897 1.76666518
2.25444752 1.98866273
2.15090039 1.83709191
2.19508437 1.90511382
2.30621704 1.96520445
2.28405691 1.94394289
2.45604127 1.96920426
2.30144511 2.06712626
2.24944379 1.84842296
2.33575121 1.87360285
2.24695157 1.93217135
2.21066269 2.04097859
2.16624757 2.21682248
2.18692582 2.26552566
2.08842664 2.15447402
2.13078919 2.17161241
2.05720904 2.30988864
2.20507459 2.3431968
2.12034981 2.30501268
2.02931039 2.38451979
2.07576032 2.35974733
2.11177882 2.34148228
2.15825155 2.23351603
2.13362048 2.36441404
2.24187056 2.45468652
2.19440215 2.40754779
2.22013288 2.31591123
2.06945279 2.28316266
2.17738474 2.41979517
2.00610009 2.33754815
2.10981143 2.45501821
2.10098721 2.34634735
2.09867231 2.37473518
2.13092152 2.43282799
2.18960952 2.60761017
2.18223499 2.46380257
2.18027598 2.39677477
2.17631703 2.22638799
2.21690265 2.28296354
2.32915653 2.38221864
2.38520007 2.17772527
2.22150046 2.13690075
2.25610281 2.15538575
2.27402613 2.24040818
2.18453946 2.40181531
2.21579331 2.33917942
2.25932282 2.30698699
2.1825834 2.27504691
2.16909458 2.22168928
2.11396214 2.20006725
2.13363868 2.21802724
1.94436629 2.12211175
2.16111684 2.34774737
2.31831016 2.37874551
2.28156606 2.13055028
2.29037712 2.43340328
2.16631817 2.4689366
2.23429645 2.45530095
2.11213879 2.46752931
2.08223408 2.2607558
2.02176889 2.35181635
2.07284527 2.33960701
1.9575009 2.48648367
2.09283476 2.40694714
2.18152075 2.64917898
2.16086464 2.56047028
2.07827787 2.47718545
2.27092981 2.58654545
2.14808227 2.38027989
2.05863044 2.48442616
2.08138348 2.28045641
2.04091491 2.43941136
2.15686398 2.17362604
2.04841146 2.24400694
2.06360511 2.09139133
2.137574 2.21468159
2.09460637 2.37704832
2.14190828 2.28346594
2.1550646 2.42224129
2.14625823 2.35271731
2.15617267 2.31737167
2.03914533 2.33108789
2.16522385 2.19198208
2.03959389 2.33294749
2.0205328 2.30954707
2.08514061 2.18764187
2.08027679 2.24587392
2.23177142 2.32511974
2.123821 2.28521836
2.18666247 2.31184034
2.24766368 2.23234791
2.26687613 2.3027266
2.29866184 2.4755187
2.21724037 2.2263641
2.29986831 2.39763887
2.21873179 2.18741906
2.21583926 2.41262237
2.19411915 2.18855494
2.22420404 2.35828871
2.19744309 2.26623688
2.17670906 2.33601048
2.19461772 2.14810474
2.22344498 2.33282017
2.24476106 2.30518602
2.21482239 2.26075827
2.18930613 2.33855933
2.16698259 2.40234054
2.19302777 2.45853087
2.16717204 2.51350871
2.20810127 2.18415659
2.15659496 2.17789488
2.29912165 2.40077018
2.30415885 2.34354606
2.31521973 2.47782732
2.34533831 2.45887975
2.28271321 2.6814029
2.29212499 2.79102584
2.28671872 2.4168546
2.40880779 2.58078127
2.36673439 2.52321347
2.38590517 2.87075866
2.38783282 2.73488608
2.30564995 2.71240947
2.29955684 2.52196213
2.41465439 2.49910528
2.46811917 2.61462704
2.44867164 2.54432704
2.43573236 2.45661274
2.34423484 2.53429499
2.34436655 2.21997886
2.35157553 2.29796172
2.41632627 2.43024107
2.48663898 2.44157336
2.48290496 2.4263171
2.44029718 2.39463327
2.59413902 2.249517
2.47247833 2.25482878
2.54058638 2.25064765
2.54148128 2.40572471
2.40846341 2.20514428
2.45329911 2.23764083
2.47459698 2.40984101
2.43993902 2.53019456
2.50905091 2.58162527
2.48209641 2.6639127
2.32839009 2.43030503
2.26654426 2.53896597
2.17053411 2.41271314
2.20888379 2.48323301
2.30142967 2.16871398
2.3330472 2.34623223
2.35028321 2.29376251
2.41054029 2.3317666
2.3990812 2.34933074
2.43544377 2.33173716
2.41845457 2.33705722
2.47101408 2.4302795
2.43221523 2.54988382
2.3716708 2.49502643
2.38457345 2.42807149
2.39075403 2.39154079
2.34080025 2.5433361
2.52045183 2.63887209
2.44221496 2.43008236
2.56945917 2.68203222
2.53867202 2.57809849
2.65407688 2.71782071
2.50222832 2.5573244
2.53083241 2.4986653
2.57234904 2.4933551
2.51157015 2.36250397
2.52555305 2.45568981
2.42199988 2.40755116
2.48508552 2.23528996
2.39190231 2.21875429
2.41875936 2.17478244
2.61658165 2.26066253
2.52038984 2.29008202
2.38988505 2.39928719
2.4289646 2.37646895
2.47573793 2.45041959
2.48403505 2.37900984
2.50090256 2.25565896
2.43742894 2.36069192
2.44799757 2.48856743
2.33595944 2.38435786
2.42554887 2.53628351
2.42741992 2.4853548
2.53019929 2.51360264
2.67430717 2.43746704
2.89962434 2.4482655
2.651526 2.70374231
2.66587447 2.54402579
2.59894105 2.38896992
2.4208992 2.39250193
2.66805407 2.50410604
2.68158361 2.32389736
2.73464198 2.52890534
2.69292665 2.40533442
2.82480011 2.36085493
2.89152732 2.33814376
2.88533107 2.59405423
2.68129663 2.40159051
2.78780484 2.58416414
2.77737419 2.70560347
2.75155957 2.63745283
2.68849519 2.48015218
2.50354583 2.40692061
2.52596882 2.5023553
2.45427248 2.62005174
2.55664528 2.40070878
2.63454956 2.26840545
2.49335881 2.22167421
2.50445664 2.17160132
2.6090797 2.33119479
2.4149084 2.49826264
2.4070317 2.35483777
2.56777006 2.40031384
2.43913495 2.30140071
2.41562242 2.44608144
2.54527347 2.4963325
2.31934628 2.53031922
2.40135905 2.5527932
2.44253382 2.58850419
2.44938957 2.44450965
2.4857538 2.5801159
2.51365537 2.42634673
2.49254465 2.29467842
2.4201451 2.12013393
2.34336583 2.13766872
2.43009005 2.1264552
2.40412312 2.18881558
2.48282001 2.08778846
2.40616316 2.18788494
2.36050516 2.04786415
2.42866421 1.90449888
2.51095059 1.82324872
2.37019766 1.92208638
2.47294846 1.96956171
2.5391743 2.11303103
2.31544525 1.95204332
2.30132542 1.94870947
2.4972737 2.10472372
2.50303367 2.08638165
2.44827476 2.05649418
2.24495566 2.047582
2.21507928 1.91500283
2.26009025 1.99576462
2.26548683 1.93428418
